37, 20, 2, 191, 191, 191
38, 20, 2, 191, 191, 191
39, 20, 2, 191, 191, 191
17, 21, 2, 191, 191, 191
18, 21, 2, 191, 191, 191
19, 21, 2, 191, 191, 191
20, 21, 2, 191, 191, 191
21, 21, 2, 191, 191, 191
35, 21, 2, 191, 191, 191
36, 21, 2, 191, 191, 191
37, 21, 2, 191, 191, 191
38, 21, 2, 191, 191, 191
39, 21, 2, 191, 191, 191
17, 22, 2, 191, 191, 191
18, 22, 2, 191, 191, 191
19, 22, 2, 191, 191, 191
20, 22, 2, 191, 191, 191
21, 22, 2, 191, 191, 191
35, 22, 2, 191, 191, 191
36, 22, 2, 191, 191, 191
37, 22, 2, 191, 191, 191
38, 22, 2, 191, 191, 191
39, 22, 2, 191, 191, 191
18, 23, 2, 191, 191, 191
19, 23, 2, 191, 191, 191
20, 23, 2, 191, 191, 191
21, 23, 2, 191, 191, 191
35, 23, 2, 191, 191, 191
36, 23, 2, 191, 191, 191
37, 23, 2, 191, 191, 191
38, 23, 2, 191, 191, 191
18, 24, 2, 191, 191, 191
19, 24, 2, 191, 191, 191
20, 24, 2, 191, 191, 191
21, 24, 2, 191, 191, 191
35, 24, 2, 191, 191, 191
36, 24, 2, 191, 191, 191
37, 24, 2, 191, 191, 191
38, 24, 2, 191, 191, 191
18, 25, 2, 191, 191, 191
19, 25, 2, 191, 191, 191
20, 25, 2, 191, 191, 191
21, 25, 2, 191, 191, 191
35, 25, 2, 191, 191, 191
36, 25, 2, 191, 191, 191
37, 25, 2, 191, 191, 191
38, 25, 2, 191, 191, 191
23, 48, 2, 191, 191, 191
24, 48, 2, 191, 191, 191
32, 48, 2, 191, 191, 191
33, 48, 2, 191, 191, 191
22, 49, 2, 191, 191, 191
23, 49, 2, 191, 191, 191
24, 49, 2, 191, 191, 191
25, 49, 2, 191, 191, 191
26, 49, 2, 191, 191, 191
30, 49, 2, 191, 191, 191
31, 49, 2, 191, 191, 191
32, 49, 2, 191, 191, 191
33, 49, 2, 191, 191, 191
34, 49, 2, 191, 191, 191
22, 50, 2, 191, 191, 191
23, 50, 2, 191, 191, 191
24, 50, 2, 191, 191, 191
25, 50, 2, 191, 191, 191
26, 50, 2, 191, 191, 191
27, 50, 2, 191, 191, 191
29, 50, 2, 191, 191, 191
30, 50, 2, 191, 191, 191
31, 50, 2, 191, 191, 191
32, 50, 2, 191, 191, 191
33, 50, 2, 191, 191, 191
34, 50, 2, 191, 191, 191
22, 51, 2, 191, 191, 191
23, 51, 2, 191, 191, 191
28, 92, 15, 191, 191, 191
25, 51, 2, 191, 191, 191
26, 51, 2, 191, 191, 191
27, 51, 2, 191, 191, 191
28, 51, 2, 191, 191, 191
29, 51, 2, 191, 191, 191
30, 51, 2, 191, 191, 191
31, 51, 2, 191, 191, 191
29, 91, 15, 191, 191, 191
33, 51, 2, 191, 191, 191
34, 51, 2, 191, 191, 191
22, 52, 2, 191, 191, 191
23, 52, 2, 191, 191, 191
28, 91, 15, 191, 191, 191
26, 52, 2, 191, 191, 191
27, 52, 2, 191, 191, 191
28, 52, 2, 191, 191, 191
29, 52, 2, 191, 191, 191
30, 52, 2, 191, 191, 191
27, 91, 15, 191, 191, 191
33, 52, 2, 191, 191, 191
34, 52, 2, 191, 191, 191
22, 53, 2, 191, 191, 191
23, 53, 2, 191, 191, 191
28, 90, 15, 191, 191, 191
29, 66, 15, 191, 191, 191
26, 53, 2, 191, 191, 191
27, 53, 2, 191, 191, 191
28, 53, 2, 191, 191, 191
29, 53, 2, 191, 191, 191
30, 53, 2, 191, 191, 191
28, 66, 15, 191, 191, 191
27, 66, 15, 191, 191, 191
33, 53, 2, 191, 191, 191
34, 53, 2, 191, 191, 191
22, 54, 2, 191, 191, 191
23, 54, 2, 191, 191, 191
24, 54, 2, 191, 191, 191
25, 54, 2, 191, 191, 191
26, 54, 2, 191, 191, 191
27, 54, 2, 191, 191, 191
28, 54, 2, 191, 191, 191
29, 54, 2, 191, 191, 191
30, 54, 2, 191, 191, 191
31, 54, 2, 191, 191, 191
32, 54, 2, 191, 191, 191
33, 54, 2, 191, 191, 191
34, 54, 2, 191, 191, 191
22, 55, 2, 191, 191, 191
23, 55, 2, 191, 191, 191
24, 55, 2, 191, 191, 191
25, 55, 2, 191, 191, 191
26, 55, 2, 191, 191, 191
27, 55, 2, 191, 191, 191
29, 55, 2, 191, 191, 191
30, 55, 2, 191, 191, 191
31, 55, 2, 191, 191, 191
32, 55, 2, 191, 191, 191
33, 55, 2, 191, 191, 191
34, 55, 2, 191, 191, 191
23, 56, 2, 191, 191, 191
24, 56, 2, 191, 191, 191
25, 56, 2, 191, 191, 191
26, 56, 2, 191, 191, 191
30, 56, 2, 191, 191, 191
31, 56, 2, 191, 191, 191
32, 56, 2, 191, 191, 191
33, 56, 2, 191, 191, 191
6, 60, 2, 191, 191, 191
7, 60, 2, 191, 191, 191
8, 60, 2, 191, 191, 191
48, 60, 2, 191, 191, 191
49, 60, 2, 191, 191, 191
50, 60, 2, 191, 191, 191
6, 61, 2, 191, 191, 191
7, 61, 2, 191, 191, 191
8, 61, 2, 191, 191, 191
9, 61, 2, 191, 191, 191
47, 61, 2, 191, 191, 191
48, 61, 2, 191, 191, 191
49, 61, 2, 191, 191, 191
50, 61, 2, 191, 191, 191
6, 62, 2, 191, 191, 191
7, 62, 2, 191, 191, 191
8, 62, 2, 191, 191, 191
9, 62, 2, 191, 191, 191
10, 62, 2, 191, 191, 191
46, 62, 2, 191, 191, 191
47, 62, 2, 191, 191, 191
48, 62, 2, 191, 191, 191
49, 62, 2, 191, 191, 191
50, 62, 2, 191, 191, 191
6, 63, 2, 191, 191, 191
7, 63, 2, 191, 191, 191
8, 63, 2, 191, 191, 191
29, 65, 15, 191, 191, 191
10, 63, 2, 191, 191, 191
46, 63, 2, 191, 191, 191
28, 65, 15, 191, 191, 191
48, 63, 2, 191, 191, 191
49, 63, 2, 191, 191, 191
50, 63, 2, 191, 191, 191
18, 0, 3, 191, 191, 191
19, 0, 3, 191, 191, 191
20, 0, 3, 191, 191, 191
21, 0, 3, 191, 191, 191
35, 0, 3, 191, 191, 191
36, 0, 3, 191, 191, 191
37, 0, 3, 191, 191, 191
38, 0, 3, 191, 191, 191
17, 1, 3, 191, 191, 191
27, 65, 15, 191, 191, 191
21, 1, 3, 191, 191, 191
35, 1, 3, 191, 191, 191
30, 95, 14, 191, 191, 191
39, 1, 3, 191, 191, 191
18, 2, 3, 191, 191, 191
21, 2, 3, 191, 191, 191
35, 2, 3, 191, 191, 191
38, 2, 3, 191, 191, 191
18, 3, 3, 191, 191, 191
29, 95, 14, 191, 191, 191
21, 3, 3, 191, 191, 191
35, 3, 3, 191, 191, 191
28, 95, 14, 191, 191, 191
38, 3, 3, 191, 191, 191
18, 4, 3, 191, 191, 191
27, 95, 14, 191, 191, 191
20, 4, 3, 191, 191, 191
36, 4, 3, 191, 191, 191
26, 95, 14, 191, 191, 191
38, 4, 3, 191, 191, 191
18, 5, 3, 191, 191, 191
30, 94, 14, 191, 191, 191
20, 5, 3, 191, 191, 191
36, 5, 3, 191, 191, 191
29, 94, 14, 191, 191, 191
38, 5, 3, 191, 191, 191
18, 6, 3, 191, 191, 191
19, 6, 3, 191, 191, 191
20, 6, 3, 191, 191, 191
36, 6, 3, 191, 191, 191
37, 6, 3, 191, 191, 191
38, 6, 3, 191, 191, 191
18, 7, 3, 191, 191, 191
19, 7, 3, 191, 191, 191
20, 7, 3, 191, 191, 191
36, 7, 3, 191, 191, 191
37, 7, 3, 191, 191, 191
38, 7, 3, 191, 191, 191
18, 8, 3, 191, 191, 191
19, 8, 3, 191, 191, 191
20, 8, 3, 191, 191, 191
36, 8, 3, 191, 191, 191
37, 8, 3, 191, 191, 191
38, 8, 3, 191, 191, 191
18, 9, 3, 191, 191, 191
19, 9, 3, 191, 191, 191
20, 9, 3, 191, 191, 191
36, 9, 3, 191, 191, 191
37, 9, 3, 191, 191, 191
38, 9, 3, 191, 191, 191
18, 10, 3, 191, 191, 191
19, 10, 3, 191, 191, 191
20, 10, 3, 191, 191, 191
36, 10, 3, 191, 191, 191
37, 10, 3, 191, 191, 191
38, 10, 3, 191, 191, 191
18, 11, 3, 191, 191, 191
19, 11, 3, 191, 191, 191
20, 11, 3, 191, 191, 191
36, 11, 3, 191, 191, 191
37, 11, 3, 191, 191, 191
38, 11, 3, 191, 191, 191
18, 12, 3, 191, 191, 191
19, 12, 3, 191, 191, 191
20, 12, 3, 191, 191, 191
21, 12, 3, 191, 191, 191
35, 12, 3, 191, 191, 191
36, 12, 3, 191, 191, 191
37, 12, 3, 191, 191, 191
38, 12, 3, 191, 191, 191
18, 13, 3, 191, 191, 191
19, 13, 3, 191, 191, 191
20, 13, 3, 191, 191, 191
21, 13, 3, 191, 191, 191
35, 13, 3, 191, 191, 191
36, 13, 3, 191, 191, 191
37, 13, 3, 191, 191, 191
38, 13, 3, 191, 191, 191
18, 14, 3, 191, 191, 191
28, 94, 14, 191, 191, 191
20, 14, 3, 191, 191, 191
21, 14, 3, 191, 191, 191
35, 14, 3, 191, 191, 191
36, 14, 3, 191, 191, 191
27, 94, 14, 191, 191, 191
38, 14, 3, 191, 191, 191
18, 15, 3, 191, 191, 191
26, 94, 14, 191, 191, 191
20, 15, 3, 191, 191, 191
21, 15, 3, 191, 191, 191
35, 15, 3, 191, 191, 191
36, 15, 3, 191, 191, 191
38, 15, 3, 191, 191, 191
17, 16, 3, 191, 191, 191
18, 16, 3, 191, 191, 191
29, 93, 14, 191, 191, 191
21, 16, 3, 191, 191, 191
35, 16, 3, 191, 191, 191
28, 93, 14, 191, 191, 191
38, 16, 3, 191, 191, 191
39, 16, 3, 191, 191, 191
17, 17, 3, 191, 191, 191
27, 93, 14, 191, 191, 191
30, 92, 14, 191, 191, 191
21, 17, 3, 191, 191, 191
22, 17, 3, 191, 191, 191
34, 17, 3, 191, 191, 191
35, 17, 3, 191, 191, 191
29, 92, 14, 191, 191, 191
27, 92, 14, 191, 191, 191
39, 17, 3, 191, 191, 191
17, 18, 3, 191, 191, 191
26, 92, 14, 191, 191, 191
30, 91, 14, 191, 191, 191
22, 18, 3, 191, 191, 191
34, 18, 3, 191, 191, 191
26, 91, 14, 191, 191, 191
30, 90, 14, 191, 191, 191
39, 18, 3, 191, 191, 191
17, 19, 3, 191, 191, 191
29, 90, 14, 191, 191, 191
22, 19, 3, 191, 191, 191
34, 19, 3, 191, 191, 191
27, 90, 14, 191, 191, 191
39, 19, 3, 191, 191, 191
17, 20, 3, 191, 191, 191
26, 90, 14, 191, 191, 191
22, 20, 3, 191, 191, 191
34, 20, 3, 191, 191, 191
30, 89, 14, 191, 191, 191
39, 20, 3, 191, 191, 191
17, 21, 3, 191, 191, 191
29, 89, 14, 191, 191, 191
22, 21, 3, 191, 191, 191
34, 21, 3, 191, 191, 191
28, 89, 14, 191, 191, 191
39, 21, 3, 191, 191, 191
17, 22, 3, 191, 191, 191
27, 89, 14, 191, 191, 191
22, 22, 3, 191, 191, 191
34, 22, 3, 191, 191, 191
26, 89, 14, 191, 191, 191
39, 22, 3, 191, 191, 191
17, 23, 3, 191, 191, 191
29, 88, 14, 191, 191, 191
28, 88, 14, 191, 191, 191
22, 23, 3, 191, 191, 191
34, 23, 3, 191, 191, 191
27, 88, 14, 191, 191, 191
29, 87, 14, 191, 191, 191
39, 23, 3, 191, 191, 191
17, 24, 3, 191, 191, 191
28, 87, 14, 191, 191, 191
27, 87, 14, 191, 191, 191
22, 24, 3, 191, 191, 191
34, 24, 3, 191, 191, 191
32, 76, 14, 191, 191, 191
31, 76, 14, 191, 191, 191
39, 24, 3, 191, 191, 191
17, 25, 3, 191, 191, 191
30, 76, 14, 191, 191, 191
29, 76, 14, 191, 191, 191
28, 76, 14, 191, 191, 191
27, 76, 14, 191, 191, 191
22, 25, 3, 191, 191, 191
34, 25, 3, 191, 191, 191
26, 76, 14, 191, 191, 191
25, 76, 14, 191, 191, 191
24, 76, 14, 191, 191, 191
34, 75, 14, 191, 191, 191
39, 25, 3, 191, 191, 191
17, 26, 3, 191, 191, 191
18, 26, 3, 191, 191, 191
19, 26, 3, 191, 191, 191
20, 26, 3, 191, 191, 191
21, 26, 3, 191, 191, 191
22, 26, 3, 191, 191, 191
34, 26, 3, 191, 191, 191
35, 26, 3, 191, 191, 191
36, 26, 3, 191, 191, 191
37, 26, 3, 191, 191, 191
38, 26, 3, 191, 191, 191
39, 26, 3, 191, 191, 191
18, 27, 3, 191, 191, 191
19, 27, 3, 191, 191, 191
20, 27, 3, 191, 191, 191
21, 27, 3, 191, 191, 191
22, 27, 3, 191, 191, 191
34, 27, 3, 191, 191, 191
35, 27, 3, 191, 191, 191
36, 27, 3, 191, 191, 191
37, 27, 3, 191, 191, 191
38, 27, 3, 191, 191, 191
18, 28, 3, 191, 191, 191
19, 28, 3, 191, 191, 191
20, 28, 3, 191, 191, 191
21, 28, 3, 191, 191, 191
35, 28, 3, 191, 191, 191
36, 28, 3, 191, 191, 191
37, 28, 3, 191, 191, 191
38, 28, 3, 191, 191, 191
22, 44, 3, 191, 191, 191
34, 44, 3, 191, 191, 191
21, 45, 3, 191, 191, 191
22, 45, 3, 191, 191, 191
23, 45, 3, 191, 191, 191
33, 45, 3, 191, 191, 191
34, 45, 3, 191, 191, 191
35, 45, 3, 191, 191, 191
2, 46, 3, 191, 191, 191
21, 46, 3, 191, 191, 191
22, 46, 3, 191, 191, 191
23, 46, 3, 191, 191, 191
24, 46, 3, 191, 191, 191
32, 46, 3, 191, 191, 191
33, 46, 3, 191, 191, 191
34, 46, 3, 191, 191, 191
35, 46, 3, 191, 191, 191
54, 46, 3, 191, 191, 191
1, 47, 3, 191, 191, 191
2, 47, 3, 191, 191, 191
21, 47, 3, 191, 191, 191
22, 47, 3, 191, 191, 191
23, 47, 3, 191, 191, 191
24, 47, 3, 191, 191, 191
25, 47, 3, 191, 191, 191
31, 47, 3, 191, 191, 191
32, 47, 3, 191, 191, 191
33, 47, 3, 191, 191, 191
34, 47, 3, 191, 191, 191
35, 47, 3, 191, 191, 191
54, 47, 3, 191, 191, 191
55, 47, 3, 191, 191, 191
1, 48, 3, 191, 191, 191
2, 48, 3, 191, 191, 191
20, 48, 3, 191, 191, 191
21, 48, 3, 191, 191, 191
22, 48, 3, 191, 191, 191
33, 75, 14, 191, 191, 191
32, 75, 14, 191, 191, 191
25, 48, 3, 191, 191, 191
26, 48, 3, 191, 191, 191
27, 48, 3, 191, 191, 191
29, 48, 3, 191, 191, 191
30, 48, 3, 191, 191, 191
31, 48, 3, 191, 191, 191
31, 75, 14, 191, 191, 191
30, 75, 14, 191, 191, 191
34, 48, 3, 191, 191, 191
35, 48, 3, 191, 191, 191
36, 48, 3, 191, 191, 191
54, 48, 3, 191, 191, 191
55, 48, 3, 191, 191, 191
1, 49, 3, 191, 191, 191
2, 49, 3, 191, 191, 191
21, 49, 3, 191, 191, 191
29, 75, 14, 191, 191, 191
28, 75, 14, 191, 191, 191
27, 75, 14, 191, 191, 191
27, 49, 3, 191, 191, 191
28, 49, 3, 191, 191, 191
29, 49, 3, 191, 191, 191
26, 75, 14, 191, 191, 191
25, 75, 14, 191, 191, 191
24, 75, 14, 191, 191, 191
35, 49, 3, 191, 191, 191
54, 49, 3, 191, 191, 191
55, 49, 3, 191, 191, 191
21, 50, 3, 191, 191, 191
23, 75, 14, 191, 191, 191
22, 75, 14, 191, 191, 191
28, 50, 3, 191, 191, 191
34, 74, 14, 191, 191, 191
33, 74, 14, 191, 191, 191
35, 50, 3, 191, 191, 191
21, 51, 3, 191, 191, 191
32, 74, 14, 191, 191, 191
31, 74, 14, 191, 191, 191
30, 74, 14, 191, 191, 191
35, 51, 3, 191, 191, 191
21, 52, 3, 191, 191, 191
29, 74, 14, 191, 191, 191
28, 74, 14, 191, 191, 191
35, 52, 3, 191, 191, 191
21, 53, 3, 191, 191, 191
27, 74, 14, 191, 191, 191
26, 74, 14, 191, 191, 191
35, 53, 3, 191, 191, 191
21, 54, 3, 191, 191, 191
25, 74, 14, 191, 191, 191
24, 74, 14, 191, 191, 191
23, 74, 14, 191, 191, 191
35, 54, 3, 191, 191, 191
21, 55, 3, 191, 191, 191
22, 74, 14, 191, 191, 191
34, 73, 14, 191, 191, 191
28, 55, 3, 191, 191, 191
33, 73, 14, 191, 191, 191
32, 73, 14, 191, 191, 191
35, 55, 3, 191, 191, 191
22, 56, 3, 191, 191, 191
31, 73, 14, 191, 191, 191
30, 73, 14, 191, 191, 191
29, 73, 14, 191, 191, 191
28, 73, 14, 191, 191, 191
27, 56, 3, 191, 191, 191
28, 56, 3, 191, 191, 191
29, 56, 3, 191, 191, 191
27, 73, 14, 191, 191, 191
26, 73, 14, 191, 191, 191
25, 73, 14, 191, 191, 191
24, 73, 14, 191, 191, 191
34, 56, 3, 191, 191, 191
22, 57, 3, 191, 191, 191
23, 57, 3, 191, 191, 191
24, 57, 3, 191, 191, 191
25, 57, 3, 191, 191, 191
26, 57, 3, 191, 191, 191
27, 57, 3, 191, 191, 191
28, 57, 3, 191, 191, 191
29, 57, 3, 191, 191, 191
30, 57, 3, 191, 191, 191
31, 57, 3, 191, 191, 191
32, 57, 3, 191, 191, 191
33, 57, 3, 191, 191, 191
34, 57, 3, 191, 191, 191
5, 58, 3, 191, 191, 191
6, 58, 3, 191, 191, 191
7, 58, 3, 191, 191, 191
23, 58, 3, 191, 191, 191
24, 58, 3, 191, 191, 191
25, 58, 3, 191, 191, 191
26, 58, 3, 191, 191, 191
27, 58, 3, 191, 191, 191
28, 58, 3, 191, 191, 191
29, 58, 3, 191, 191, 191
30, 58, 3, 191, 191, 191
31, 58, 3, 191, 191, 191
32, 58, 3, 191, 191, 191
33, 58, 3, 191, 191, 191
49, 58, 3, 191, 191, 191
50, 58, 3, 191, 191, 191
51, 58, 3, 191, 191, 191
5, 59, 3, 191, 191, 191
6, 59, 3, 191, 191, 191
7, 59, 3, 191, 191, 191
8, 59, 3, 191, 191, 191
25, 59, 3, 191, 191, 191
26, 59, 3, 191, 191, 191
30, 59, 3, 191, 191, 191
31, 59, 3, 191, 191, 191
48, 59, 3, 191, 191, 191
49, 59, 3, 191, 191, 191
50, 59, 3, 191, 191, 191
51, 59, 3, 191, 191, 191
5, 60, 3, 191, 191, 191
23, 73, 14, 191, 191, 191
22, 73, 14, 191, 191, 191
34, 72, 14, 191, 191, 191
9, 60, 3, 191, 191, 191
47, 60, 3, 191, 191, 191
33, 72, 14, 191, 191, 191
32, 72, 14, 191, 191, 191
31, 72, 14, 191, 191, 191
51, 60, 3, 191, 191, 191
5, 61, 3, 191, 191, 191
30, 72, 14, 191, 191, 191
29, 72, 14, 191, 191, 191
28, 72, 14, 191, 191, 191
10, 61, 3, 191, 191, 191
46, 61, 3, 191, 191, 191
27, 72, 14, 191, 191, 191
26, 72, 14, 191, 191, 191
25, 72, 14, 191, 191, 191
51, 61, 3, 191, 191, 191
5, 62, 3, 191, 191, 191
24, 72, 14, 191, 191, 191
23, 72, 14, 191, 191, 191
22, 72, 14, 191, 191, 191
11, 62, 3, 191, 191, 191
45, 62, 3, 191, 191, 191
33, 71, 14, 191, 191, 191
32, 71, 14, 191, 191, 191
31, 71, 14, 191, 191, 191
51, 62, 3, 191, 191, 191
6, 63, 3, 191, 191, 191
30, 71, 14, 191, 191, 191
11, 63, 3, 191, 191, 191
45, 63, 3, 191, 191, 191
29, 71, 14, 191, 191, 191
50, 63, 3, 191, 191, 191
17, 0, 4, 191, 191, 191
18, 0, 4, 191, 191, 191
19, 0, 4, 191, 191, 191
20, 0, 4, 191, 191, 191
21, 0, 4, 191, 191, 191
35, 0, 4, 191, 191, 191
36, 0, 4, 191, 191, 191
37, 0, 4, 191, 191, 191
38, 0, 4, 191, 191, 191
39, 0, 4, 191, 191, 191
17, 1, 4, 191, 191, 191
21, 1, 4, 191, 191, 191
35, 1, 4, 191, 191, 191
39, 1, 4, 191, 191, 191
17, 2, 4, 191, 191, 191
28, 71, 14, 191, 191, 191
21, 2, 4, 191, 191, 191
35, 2, 4, 191, 191, 191
27, 71, 14, 191, 191, 191
39, 2, 4, 191, 191, 191
17, 3, 4, 191, 191, 191
26, 71, 14, 191, 191, 191
21, 3, 4, 191, 191, 191
35, 3, 4, 191, 191, 191
25, 71, 14, 191, 191, 191
39, 3, 4, 191, 191, 191
17, 4, 4, 191, 191, 191
24, 71, 14, 191, 191, 191
21, 4, 4, 191, 191, 191
35, 4, 4, 191, 191, 191
23, 71, 14, 191, 191, 191
39, 4, 4, 191, 191, 191
17, 5, 4, 191, 191, 191
33, 70, 14, 191, 191, 191
32, 70, 14, 191, 191, 191
21, 5, 4, 191, 191, 191
35, 5, 4, 191, 191, 191
31, 70, 14, 191, 191, 191
30, 70, 14, 191, 191, 191
39, 5, 4, 191, 191, 191
17, 6, 4, 191, 191, 191
29, 70, 14, 191, 191, 191
28, 70, 14, 191, 191, 191
21, 6, 4, 191, 191, 191
35, 6, 4, 191, 191, 191
27, 70, 14, 191, 191, 191
26, 70, 14, 191, 191, 191
39, 6, 4, 191, 191, 191
18, 7, 4, 191, 191, 191
25, 70, 14, 191, 191, 191
21, 7, 4, 191, 191, 191
35, 7, 4, 191, 191, 191
24, 70, 14, 191, 191, 191
38, 7, 4, 191, 191, 191
18, 8, 4, 191, 191, 191
23, 70, 14, 191, 191, 191
21, 8, 4, 191, 191, 191
35, 8, 4, 191, 191, 191
32, 69, 14, 191, 191, 191
38, 8, 4, 191, 191, 191
18, 9, 4, 191, 191, 191
31, 69, 14, 191, 191, 191
21, 9, 4, 191, 191, 191
35, 9, 4, 191, 191, 191
30, 69, 14, 191, 191, 191
38, 9, 4, 191, 191, 191
18, 10, 4, 191, 191, 191
21, 10, 4, 191, 191, 191
35, 10, 4, 191, 191, 191
38, 10, 4, 191, 191, 191
18, 11, 4, 191, 191, 191
21, 11, 4, 191, 191, 191
35, 11, 4, 191, 191, 191
38, 11, 4, 191, 191, 191
18, 12, 4, 191, 191, 191
21, 12, 4, 191, 191, 191
35, 12, 4, 191, 191, 191
38, 12, 4, 191, 191, 191
18, 13, 4, 191, 191, 191
21, 13, 4, 191, 191, 191
35, 13, 4, 191, 191, 191
38, 13, 4, 191, 191, 191
17, 14, 4, 191, 191, 191
29, 69, 14, 191, 191, 191
21, 14, 4, 191, 191, 191
35, 14, 4, 191, 191, 191
28, 69, 14, 191, 191, 191
39, 14, 4, 191, 191, 191
17, 15, 4, 191, 191, 191
27, 69, 14, 191, 191, 191
22, 15, 4, 191, 191, 191
34, 15, 4, 191, 191, 191
26, 69, 14, 191, 191, 191
39, 15, 4, 191, 191, 191
17, 16, 4, 191, 191, 191
25, 69, 14, 191, 191, 191
22, 16, 4, 191, 191, 191
34, 16, 4, 191, 191, 191
24, 69, 14, 191, 191, 191
39, 16, 4, 191, 191, 191
17, 17, 4, 191, 191, 191
32, 68, 14, 191, 191, 191
22, 17, 4, 191, 191, 191
34, 17, 4, 191, 191, 191
31, 68, 14, 191, 191, 191
39, 17, 4, 191, 191, 191
16, 18, 4, 191, 191, 191
30, 68, 14, 191, 191, 191
22, 18, 4, 191, 191, 191
34, 18, 4, 191, 191, 191
29, 68, 14, 191, 191, 191
40, 18, 4, 191, 191, 191
16, 19, 4, 191, 191, 191
28, 68, 14, 191, 191, 191
27, 68, 14, 191, 191, 191
23, 19, 4, 191, 191, 191
33, 19, 4, 191, 191, 191
26, 68, 14, 191, 191, 191
25, 68, 14, 191, 191, 191
40, 19, 4, 191, 191, 191
16, 20, 4, 191, 191, 191
24, 68, 14, 191, 191, 191
32, 67, 14, 191, 191, 191
23, 20, 4, 191, 191, 191
33, 20, 4, 191, 191, 191
31, 67, 14, 191, 191, 191
30, 67, 14, 191, 191, 191
40, 20, 4, 191, 191, 191
16, 21, 4, 191, 191, 191
29, 67, 14, 191, 191, 191
23, 21, 4, 191, 191, 191
33, 21, 4, 191, 191, 191
28, 67, 14, 191, 191, 191
40, 21, 4, 191, 191, 191
16, 22, 4, 191, 191, 191
27, 67, 14, 191, 191, 191
23, 22, 4, 191, 191, 191
33, 22, 4, 191, 191, 191
26, 67, 14, 191, 191, 191
40, 22, 4, 191, 191, 191
16, 23, 4, 191, 191, 191
25, 67, 14, 191, 191, 191
24, 67, 14, 191, 191, 191
23, 23, 4, 191, 191, 191
33, 23, 4, 191, 191, 191
32, 66, 14, 191, 191, 191
31, 66, 14, 191, 191, 191
40, 23, 4, 191, 191, 191
16, 24, 4, 191, 191, 191
30, 66, 14, 191, 191, 191
26, 66, 14, 191, 191, 191
23, 24, 4, 191, 191, 191
33, 24, 4, 191, 191, 191
25, 66, 14, 191, 191, 191
24, 66, 14, 191, 191, 191
40, 24, 4, 191, 191, 191
16, 25, 4, 191, 191, 191
32, 65, 14, 191, 191, 191
31, 65, 14, 191, 191, 191
23, 25, 4, 191, 191, 191
33, 25, 4, 191, 191, 191
30, 65, 14, 191, 191, 191
26, 65, 14, 191, 191, 191
40, 25, 4, 191, 191, 191
